"simulation_id","simulation_key","simulation_seed","design_seed","design_group","anchor_set_id","success_status","run_started","run_finished","runtime_seconds","total_time","warnings","error_message","completed","stop_reason","simulated_time","lac_0","mu_0","gam_0","laa_0","K_0","K_1","mu_1","laa_1","lambda0","fixed_qgain","fixed_qloss","fixed_transprob","fixed_alpha","cap_max_events","cap_max_matrix_cells","cap_max_species_per_guild","cap_max_runtime_s","events_immigration_plant","events_extinction_plant","events_cladogenesis_plant","events_anagenesis_plant","events_immigration_animal","events_extinction_animal","events_cladogenesis_animal","events_anagenesis_animal","events_cospeciation","events_link_gain","events_link_loss","hazard_immigration_plant","hazard_extinction_plant","hazard_cladogenesis_plant","hazard_anagenesis_plant","hazard_immigration_animal","hazard_extinction_animal","hazard_cladogenesis_animal","hazard_anagenesis_animal","hazard_cospeciation","hazard_link_gain","hazard_link_loss","mu1d_all_weight","mu1d_all_mean","mu1d_all_sd","mu1d_all_min","mu1d_all_max","mu1d_all_frac_inactive","mu1d_all_frac_informative","mu1d_all_frac_strong","mu1d_plant_weight","mu1d_plant_mean","mu1d_plant_sd","mu1d_plant_min","mu1d_plant_max","mu1d_plant_frac_inactive","mu1d_plant_frac_informative","mu1d_plant_frac_strong","mu1d_animal_weight","mu1d_animal_mean","mu1d_animal_sd","mu1d_animal_min","mu1d_animal_max","mu1d_animal_frac_inactive","mu1d_animal_frac_informative","mu1d_animal_frac_strong","laa1D_all_weight","laa1D_all_mean","laa1D_all_sd","laa1D_all_min","laa1D_all_max","laa1D_all_frac_inactive","laa1D_all_frac_informative","laa1D_all_frac_strong","laa1D_over_laa0_all_weight","laa1D_over_laa0_all_mean","laa1D_over_laa0_all_sd","laa1D_over_laa0_all_min","laa1D_over_laa0_all_max","laa1D_over_laa0_all_frac_inactive","laa1D_over_laa0_all_frac_informative","laa1D_over_laa0_all_frac_strong","K1d_over_K0_all_weight","K1d_over_K0_all_mean","K1d_over_K0_all_sd","K1d_over_K0_all_min","K1d_over_K0_all_max","K1d_over_K0_all_frac_inactive","K1d_over_K0_all_frac_informative","K1d_over_K0_all_frac_strong","K1d_over_K0_immigration_weight","K1d_over_K0_immigration_mean","K1d_over_K0_immigration_sd","K1d_over_K0_immigration_min","K1d_over_K0_immigration_max","K1d_over_K0_immigration_frac_inactive","K1d_over_K0_immigration_frac_informative","K1d_over_K0_immigration_frac_strong","n_events","max_richness_p","max_richness_a","max_rows_Mt","max_cols_Mt","max_matrix_cells_observed","final_D_median","final_D_p90","final_D_max","final_D_nonzero_fraction","elapsed_s","result_file_bytes"
11,"sim_0011",1952019,20260730,"broad_lhs",,"completed","2026-08-05 02:16:04.696087 +0200","2026-08-05 02:16:07.855305 +0200",3.16,10,,,TRUE,"completed",10,0.217616030987437,0.111001701749034,0.0354347532655403,0.167758798487639,95.3686355193249,1.17553513040835,0.0460571412016771,0.0831001238859284,0.21521858869803,0.001,0.001,1,100,20000,4e+06,1500,25200,16,10,9,8,52,26,14,20,4,0,4,15.539260097767,7.76837810859906,4.9642564208618,3.85527751122179,48.6735233836818,30.7705093399049,12.0064874642028,19.6699564597945,2.22519504433071,2.40955838206475,1.92773018705549,352.297022196655,0.0150958029886025,0.0319838714765323,0,0.184228564806708,0.976240907604117,0.0237590923958832,0,72.5208547042913,0.0366667385694596,0.04657343806116,0,0.184228564806708,0.899819580819464,0.100180419180536,0,279.776167492364,0.0095043950459025,0.023958442641159,0,0.138171423605031,0.996050100022946,0.00394989997705347,0,140.232489640475,0,0,0,0,1,0,0,140.232489640475,0,0,0,0,1,0,0,352.297022196655,0.00404007367647271,0.00855980945972767,0,0.0493048945916877,1,0,0,7469.99999999999,0.00294248299668537,0.0085356735963399,0,0.0862835655354535,1,0,0,163,19,45,169,668,112892,0,0,0,0,2.181,1840
12,"sim_0012",2056748,20260730,"broad_lhs",,"completed","2026-08-05 02:16:04.265640 +0200","2026-08-05 02:16:07.574540 +0200",3.309,10,,,TRUE,"completed",10,0.115485570261315,0.113621456029762,0.0801304544078906,0.0936514348688415,80.4166058583392,4.40825539882581,0.0184236292909358,0.0958310637575212,0.479450649024428,0.001,0.001,1,100,20000,4e+06,1500,25200,25,11,0,6,63,31,5,18,8,4,5,27.1049676057052,12.6855821362005,3.2061364365112,5.74062298834359,74.7337230751926,32.0785672581747,4.53692958767255,14.8471503513441,6.73440862326546,3.69234744748558,3.0461069298111,398.91490189854,0.0126580729806766,0.0201452886667741,0,0.110541775745615,0.997883446587782,0.00211655341221797,0,114.110252704045,0.0221255050341859,0.0249826643382567,0,0.110541775745615,0.992600798992289,0.00739920100771121,0,284.804649194495,0.00886483762746239,0.0163727540831835,0,0.092118146454679,1,0,0,218.042666276345,0.000769412625267435,0.00855228826454794,0,0.0958310637575212,0.991971156375617,0.00802884362438321,0,218.042666276345,0.00821570567866894,0.0913204189185717,0,1.02327384403381,0.991971156375617,0.00802884362438321,0,398.91490189854,0.0376628705910379,0.0599403559478657,0,0.328906351003523,0.828056798949421,0.17194320105058,0,7470,0.0213615188738766,0.0478586136328759,0,0.548177251672538,0.904797400178045,0.0952025998219551,0,176,23,45,157,656,102992,0,0,0,0,2.364,1892
13,"sim_0013",2161477,20260730,"broad_lhs",,"completed","2026-08-05 02:16:03.894057 +0200","2026-08-05 02:16:07.207260 +0200",3.313,10,,,TRUE,"completed",10,0.295841943891979,0.0899681997932951,0.0287757099639449,0.240349215123438,93.5439283751365,11.8802621961786,0.0239737674544799,0.159373327916449,0.28007744992169,0.001,0.001,1,100,20000,4e+06,1500,25200,14,11,12,5,50,25,15,20,6,2,5,12.7045197974855,9.34957535688459,10.7428459203869,5.18811205997155,44.025352907211,21.5273243611174,16.5554707696569,24.5790053647508,5.89628328744721,3.01362085601521,3.09785277175862,348.865134906789,0.0169823699833049,0.0352902041960908,0,0.215763907090319,0.960261238598266,0.0397387614017346,0,106.747684121389,0.0277502825659689,0.0432964810912316,0,0.215763907090319,0.920356028979672,0.079643971020328,0,242.1174507854,0.012234881822942,0.0299054480742592,0,0.191790139635839,0.977855132377277,0.022144867622723,0,123.849447186398,0,0,0,0,1,0,0,123.849447186398,0,0,0,0,1,0,0,348.865134906789,0.0899647611789001,0.186951220328911,0,1.14301763484659,0.724233043660268,0.275766956339732,0,7470,0.0479333305119232,0.14233717091788,0,2.03203135083838,0.839372625433373,0.160627374566628,0,165,22,46,176,674,118624,0,0,0,0,2.348,1856
14,"sim_0014",2266206,20260730,"broad_lhs",,"completed","2026-08-05 02:16:04.336310 +0200","2026-08-05 02:16:07.016078 +0200",2.679,10,,,TRUE,"completed",10,0.159752939338568,0.212766759712102,0.0264020572620169,0.0935640779412204,95.1541530420383,9.37500103650578,0.0236881524946065,0.0670782169546389,0.158980375912538,0.001,0.001,1,100,20000,4e+06,1500,25200,11,10,1,3,41,24,3,13,0,0,0,12.5408270509506,5.49433168496905,1.46191312485284,2.00774000931559,47.4292310689067,29.5725403023212,6.28195625055,9.33481032764408,0.444663288657233,0.384128227974713,0.861659585674643,165.296885525081,0.00295989259797353,0.00806893050364416,0,0.047376304989213,1,0,0,26.0650173838098,0.00938539615626089,0.0115860707041622,0,0.0236881524946065,1,0,0,139.231868141271,0.00175700087366973,0.00655668210276246,0,0.047376304989213,1,0,0,121.227618403779,0,0,0,0,1,0,0,121.227618403779,0,0,0,0,1,0,0,165.296885525081,0.0123108584788326,0.0335604952605064,0,0.197048699122233,0.996654762699894,0.00334523730010638,0,7470,0.0111173523674059,0.0375463817497099,0,0.394097398244467,0.983309561632219,0.0166904383677808,0,106,5,21,140,631,88340,0,0,0,0,1.645,1784
15,"sim_0015",2370935,20260730,"broad_lhs",,"completed","2026-08-05 02:16:04.632100 +0200","2026-08-05 02:16:07.014245 +0200",2.382,10,,,TRUE,"completed",10,0.3147508373334,0.102188673837749,0.0313213208015727,0.139330381801058,63.2570643622221,2.38657014133148,0.0228642288099786,0.153297572881695,0.149403324216281,0.001,0.001,1,100,20000,4e+06,1500,25200,12,5,2,6,26,9,5,7,0,0,1,7.98309008746456,4.23500014647937,2.35665600985045,2.99896341125302,24.3406129904719,15.3372931987438,5.53762003649898,12.1994391623139,0.199413616470454,0.736922622729682,1.12410004243062,192.119486470227,0.00315662600979221,0.0134837138574598,0,0.114321144049893,0.995159336712195,0.00484066328780508,0,41.7317067155432,0.00726605039321298,0.0257670739175106,0,0.114321144049893,0.977715127939351,0.0222848720606487,0,150.387779754684,0.00201628539555905,0.00648347158811818,0,0.0228642288099786,1,0,0,109.081755013546,0,0,0,0,1,0,0,109.081755013546,0,0,0,0,1,0,0,192.119486470227,0.0052087287610285,0.0222493915835955,0,0.188640602072958,0.983743486817511,0.0162565131824891,0,7470,0.00570410857410359,0.0192454013131105,0,0.226368722487549,0.991299303326821,0.00870069667317937,0,73,9,22,145,629,91205,0,0,0,0,1.367,1844
16,"sim_0016",2475664,20260730,"broad_lhs",,"completed","2026-08-05 02:16:03.300068 +0200","2026-08-05 02:16:07.422952 +0200",4.122,10,,,TRUE,"completed",10,0.391190514729818,0.114250076435463,0.0548282311333618,0.157281437575933,90.4378364138719,2.35619608969188,0.0554782015908844,0.136754891242082,0.367638697223577,0.001,0.001,1,100,20000,4e+06,1500,25200,17,11,17,3,54,31,18,14,16,5,7,20.2276287195877,15.0440439455404,14.8966447168507,6.34973074738354,61.8400294972123,34.7125971234043,18.496089502171,23.5825099528065,13.1217149643737,6.11336481286372,5.78987286013111,471.030824547602,0.0842792721511903,0.111319816752171,0,0.554782015908844,0.610635830087648,0.389364169912352,0,149.201130379863,0.133035637707892,0.129896409383944,0,0.554782015908844,0.404020036100308,0.595979963899692,0,321.829694167738,0.0616756871305918,0.0932830011704316,0,0.49930381431796,0.706423479816379,0.293576520183621,0,189.916793051874,0.000325692468719632,0.00666588047852179,0,0.136754891242082,0.997618421792731,0.00238157820726935,0,189.916793051874,0.00207076228281798,0.0423818638820846,0,0.869491615474705,0.997618421792731,0.00238157820726935,0,471.030824547602,0.0395785308242541,0.0522770864794885,0,0.260532116105607,0.855630566105967,0.144369433894032,0,7470,0.0173918888454857,0.0375570395965096,0,0.416851385768972,0.939855888409358,0.0601441115906426,0,193,39,57,204,694,141576,0,0,0,0,2.696,1920
17,"sim_0017",2580393,20260730,"broad_lhs",,"completed","2026-08-05 02:16:04.304461 +0200","2026-08-05 02:16:07.641175 +0200",3.336,10,,,TRUE,"completed",10,0.0883067034449793,0.273299944408142,0.0459735399803797,0.122125616464069,89.3093411847949,8.74027089975358,0.03310702732996,0.120630638180947,0.351276721534959,0.001,0.001,1,100,20000,4e+06,1500,25200,21,13,2,1,75,50,1,19,2,1,0,19.7880952312999,15.7027096446412,1.62835115104296,4.70279312491075,70.3481584371726,49.7929292773565,3.8250807418982,15.9966492253718,3.06072937382266,1.31393575881767,1.70469150179341,242.241588477394,0.0110742143135705,0.0250988047712058,0,0.1655351366498,0.983478874612816,0.0165211253871829,0,58.7427852530288,0.0228337425175127,0.037426758829373,0,0.1655351366498,0.931870720123558,0.0681292798764431,0,183.498803224365,0.00730968055191709,0.0180208738979787,0,0.09932108198988,1,0,0,169.493042897946,0,0,0,0,1,0,0,169.493042897946,0,0,0,0,1,0,0,242.241588477394,0.032735633098063,0.0741926461711398,0,0.489325684402296,0.924881261876591,0.0751187381234082,0,7470,0.0221364593549458,0.0578758027368848,0,0.489325684402296,0.950145893585986,0.0498541064140152,0,185,13,28,144,637,91728,0,0,0,0,2.295,1832
18,"sim_0018",2685122,20260730,"broad_lhs",,"completed","2026-08-05 02:16:03.891742 +0200","2026-08-05 02:16:08.509250 +0200",4.618,10,,,TRUE,"completed",10,0.137109147344025,0.214063052802663,0.0845943694850639,0.270438490411304,93.7283109671333,1.20696378644014,0.0152846509928893,0.128478566376855,0.273789060890922,0.001,0.001,1,100,20000,4e+06,1500,25200,35,24,2,15,101,71,6,48,8,10,4,33.3109669920605,28.4660418017715,5.22384295585618,17.7921810292769,98.0437182181766,71.602989276579,8.01220606157044,40.2131287027336,7.08759942034026,4.9980966939714,3.7657633886742,472.435354606979,0.0107053673281635,0.017381175323127,0,0.106992556950225,0.998881754937047,0.00111824506295284,0,135.463404545238,0.0186677502564535,0.0180872766550613,0,0.0764232549644465,1,0,0,336.971950061741,0.00750447330846412,0.0160095259608027,0,0.106992556950225,0.998432218163094,0.0015677818369061,0,213.149548451129,0.0016958404071825,0.0146629897917211,0,0.128478566376855,0.986800596745389,0.0131994032546117,0,213.149548451129,0.00627070652777026,0.0542193153401369,0,0.475075002014154,0.986800596745389,0.0131994032546117,0,472.435354606979,0.0090192307043938,0.0146435732046658,0,0.0901408167703311,1,0,0,7470.00000000001,0.00587553380573661,0.0132089517384705,0,0.128772595386187,0.999042160109713,0.000957839890287001,0,324,21,47,170,688,116960,0,0,0,0,3.674,1900
19,"sim_0019",2789851,20260730,"broad_lhs",,"completed","2026-08-05 02:16:03.534023 +0200","2026-08-05 02:16:06.951193 +0200",3.417,10,,,TRUE,"completed",10,0.101855362466957,0.134170949417154,0.0602121574780812,0.117917889200277,75.9899197817056,5.83137618524634,0.0130496343395287,0.164464541558474,0.134197820550209,0.001,0.001,1,100,20000,4e+06,1500,25200,23,11,3,9,54,29,1,27,1,4,5,20.2258970265816,10.593331341054,1.94723241578534,5.09759966978927,53.2942463493681,34.0601446638494,3.2739415962551,19.4550064870367,0.801265002642315,2.2565384547677,2.3309099253041,334.201632556114,0.00420699546933181,0.00841295035160639,0,0.0391489030185861,1,0,0,79.6491315876101,0.00882611477351986,0.0109884063374952,0,0.0391489030185861,1,0,0,254.552500968504,0.00276167931695322,0.00681013907749066,0,0.0391489030185861,1,0,0,203.014526254044,0.00302225537884467,0.0220889071205292,0,0.164464541558474,0.981623665805373,0.0183763341946272,0,203.014526254044,0.0256301685803715,0.18732447867187,0,1.39473783557252,0.981623665805373,0.0183763341946272,0,334.201632556114,0.0247393778982371,0.0494726365893981,0,0.230216436679944,0.91343711679165,0.0865628832083503,0,7470.00000000001,0.023767933641479,0.0572108055718343,0,0.537171685586535,0.937413388543694,0.0625866114563055,0,167,16,36,152,643,97736,0,0,0,0,2.195,1864
20,"sim_0020",2894580,20260730,"broad_lhs",,"completed","2026-08-05 02:16:05.031145 +0200","2026-08-05 02:16:07.817409 +0200",2.787,10,,,TRUE,"completed",10,0.136670878710397,0.125643882368804,0.0624791592976274,0.105278423802694,64.2592170114112,2.5788976150478,0.0362573878403639,0.129762006256626,0.199124921928358,0.001,0.001,1,100,20000,4e+06,1500,25200,19,10,1,4,47,21,1,9,2,2,0,14.9091878701345,9.46239952586292,1.80625579437475,4.75093533213432,46.9918533231474,21.2395957237581,2.56226482507669,11.3409166203503,0.81339554052095,1.447013635464,1.72468112117016,247.195289534911,0.0117996700912766,0.0226431815147524,0,0.145029551361456,0.985629088958838,0.0143709110411616,0,76.7229567158892,0.0190088012081622,0.0298160606323151,0,0.145029551361456,0.953698062903711,0.0463019370962886,0,170.472332819021,0.00855512098765648,0.0175910632969897,0,0.0725147756807278,1,0,0,152.85042624349,0,0,0,0,1,0,0,152.85042624349,0,0,0,0,1,0,0,247.195289534911,0.0130608675071351,0.0250633781636683,0,0.160530908093065,0.985629088958838,0.0143709110411616,0,7470,0.00907060043486802,0.0237430001433785,0,0.200663635116332,0.986427212441916,0.013572787558083,0,116,12,26,145,627,90915,0,0,0,0,1.652,1824
21,"sim_0021",2999309,20260730,"broad_lhs",,"completed","2026-08-05 02:16:04.504913 +0200","2026-08-05 02:16:07.485917 +0200",2.981,10,,,TRUE,"completed",10,0.303236503630515,0.0840108694667962,0.0452586933047327,0.191503434521663,73.3068458481381,3.68427470267723,0.0384320409361405,0.0797789506678883,0.415151872695606,0.001,0.001,1,100,20000,4e+06,1500,25200,16,6,14,2,38,18,11,20,3,2,2,13.0059762157509,8.75040513847851,6.16110849439894,6.45287919489196,45.2591904336146,15.6835263040772,8.18670212660391,10.9178138267716,5.53031644678796,2.81573014547117,3.11499416648599,300.452182909154,0.0337455489877754,0.0504967077285072,0,0.307456327489124,0.878654712871731,0.12134528712827,0,108.97966288845,0.0465175042210536,0.0508274219519226,0,0.230592245616843,0.84674966055869,0.15325033944131,0,191.472520020704,0.0264761853443737,0.0488380741046771,0,0.307456327489124,0.89681398630239,0.10318601369761,0,90.695322111236,2.45585137299449e-05,0.00139951753641793,0,0.0797789506678883,0.999692168002658,0.000307831997341999,0,90.695322111236,0.000128240591565823,0.00730805449998137,0,0.416592793059613,0.999692168002658,0.000307831997341999,0,300.452182909154,0.0441296537571375,0.0660354415553188,0,0.402066100108527,0.750399803866302,0.249600196133698,0,7470,0.0194059135749761,0.0464055988077965,0,0.502582625135659,0.905350197544975,0.0946498024550248,0,132,27,35,171,660,112860,0,0,0,0,1.996,1920
22,"sim_0022",3104038,20260730,"broad_lhs",,"completed","2026-08-05 02:16:04.159154 +0200","2026-08-05 02:16:07.668822 +0200",3.51,10,,,TRUE,"completed",10,0.0922009819924269,0.233932446928391,0.0691184633814635,0.253073075099034,77.2513875747306,2.21060881657475,0.0440581093410841,0.168273295526677,0.17001209742202,0.001,0.001,1,100,20000,4e+06,1500,25200,26,22,3,11,73,49,2,19,0,2,1,23.5981581920851,12.2661027727982,1.20341600033518,6.76944069467985,79.5165836490784,41.3282540215929,2.89620604361503,32.2179672144665,0.426941021552029,1.0212747265044,1.63739363327813,230.320402908766,0.00542575543671702,0.0156774048730329,0,0.176232437364336,0.999872590270151,0.000127409729849233,0,53.0434156284044,0.0117796164091656,0.021640039032311,0,0.176232437364336,0.999446772799871,0.000553227200128839,0,177.276987280361,0.00352460349603292,0.0127870728035633,0,0.0881162186821682,1,0,0,153.58377087893,0.000778016627838653,0.011415520665645,0,0.168273295526677,0.995376470013239,0.0046235299867608,0,153.58377087893,0.00307427658013084,0.0451076064143839,0,0.66491978832923,0.995376470013239,0.0046235299867608,0,230.320402908766,0.00352403300120084,0.0101824884645342,0,0.114463125438946,0.999960521700902,3.94782990979676e-05,0,7470,0.00623421918637375,0.0165808183607253,0,0.171694688158419,0.99400282975483,0.00599717024517106,0,208,11,26,152,635,96520,0,0.433333333333334,1,0.0909090909090909,2.574,1896
23,"sim_0023",3208767,20260730,"broad_lhs",,"completed","2026-08-05 02:16:03.918748 +0200","2026-08-05 02:16:05.938850 +0200",2.021,10,,,TRUE,"completed",10,0.152335355987088,0.249371988484778,0.0251509015193171,0.267521349286655,58.6251324702882,4.46126224884596,0.0501671714270907,0.151588186093399,0.380678111340591,0.001,0.001,1,100,20000,4e+06,1500,25200,7,4,0,5,22,17,1,8,0,1,0,6.01942282301786,3.36712217796775,0.38217835892199,2.09141989925091,24.3511766650046,11.1639353733833,1.07831394220957,7.15061632300105,0.435851215616476,0.0731822302690123,0.357368042591843,59.0240737357348,0.0131754808058368,0.0258113834827971,0,0.100334342854181,0.964469145420755,0.0355308545792451,0,13.8768382404667,0.0280204516731946,0.0367373672183857,0,0.100334342854181,0.855155561295681,0.144844438704319,0,45.1472354952681,0.00861260431625962,0.0191732686941512,0,0.100334342854181,0.998068698256017,0.00193130174398279,0,34.5469109171878,0,0,0,0,1,0,0,34.5469109171878,0,0,0,0,1,0,0,59.0240737357348,0.0199857648862372,0.0391530487029482,0,0.152196236012156,0.964469145420755,0.0355308545792451,0,7470,0.00358078863384191,0.0170029806673026,0,0.228294354018235,0.997462551749762,0.00253744825023743,0,65,5,9,140,622,87080,0,0,0,0,1.029,1804
24,"sim_0024",3313496,20260730,"broad_lhs",,"completed","2026-08-05 02:16:03.757789 +0200","2026-08-05 02:16:07.501114 +0200",3.744,10,,,TRUE,"completed",10,0.247464973202402,0.141775136760826,0.0698872205057229,0.153629305229874,92.1874597084605,1.86009821755952,0.0189803770978121,0.0818440922271434,0.100533640430069,0.001,0.001,1,100,20000,4e+06,1500,25200,30,17,10,7,78,44,13,19,0,4,2,27.442181353934,17.0431671008008,7.98821700409808,8.86951814684062,82.9915414565106,44.4670884347425,13.76919744197,27.9581947528112,1.33592057998731,4.51731267151204,3.14712654134151,437.103448706956,0.00754494304692927,0.0136231787044973,0,0.0759215083912484,1,0,0,121.8325534375,0.013534644612871,0.0173427243300254,0,0.0759215083912484,1,0,0,315.270895269456,0.00523029666803161,0.0110390139539206,0,0.0759215083912484,1,0,0,237.093673118632,0.00170049507747029,0.0116740649494416,0,0.0818440922271434,0.979222751072235,0.0207772489277647,0,237.093673118632,0.0110688196820643,0.0759885292195641,0,0.532737501511713,0.979222751072235,0.0207772489277647,0,437.103448706956,0.00802075328731752,0.0144823035373716,0,0.0807093816639275,1,0,0,7470.00000000001,0.0083644306470908,0.0178518150156043,0,0.221950799575801,0.9949548300612,0.0050451699387998,0,224,23,44,162,657,106434,0,0,1,0.0666666666666667,2.746,1864
25,"sim_0025",3418225,20260730,"broad_lhs",,"completed","2026-08-05 02:16:04.297856 +0200","2026-08-05 02:16:07.102979 +0200",2.805,10,,,TRUE,"completed",10,0.106939410072733,0.106222079588661,0.0371303418927247,0.147942542765748,80.7761550211658,4.3749099322924,0.0172836832106345,0.160185380160822,0.400381127018552,0.001,0.001,1,100,20000,4e+06,1500,25200,15,4,3,7,45,30,4,11,5,3,0,13.1332249112183,8.33318435987405,2.24957205012289,3.93337790274135,49.2894353741801,17.1669735405161,3.54044751769178,14.9816876076909,6.58795735621461,1.57564540884245,2.42162132404019,243.219317375031,0.013206813201178,0.0174585584906701,0,0.0864184160531725,1,0,0,80.0230525054688,0.0200701672263161,0.0212517299838079,0,0.0864184160531725,1,0,0,163.196264869562,0.00984137747900491,0.0140846269589043,0,0.0864184160531725,1,0,0,127.507008309481,0.000402758102124192,0.00802207863416884,0,0.160185380160822,0.997485675024026,0.00251432497597367,0,127.507008309481,0.00272239542862203,0.0542242852136926,0,1.08275400142648,0.997485675024026,0.00251432497597367,0,243.219317375031,0.0413854495717786,0.0547089052449935,0,0.270804541955856,0.818699949682032,0.181300050317968,0,7470,0.016868881198313,0.0412442055137518,0,0.48744817552054,0.941786884890206,0.0582131151097942,0,127,19,28,158,641,101278,0,0,0,0,1.85,1864
26,"sim_0026",3522954,20260730,"broad_lhs",,"completed","2026-08-05 02:16:04.424444 +0200","2026-08-05 02:16:07.090697 +0200",2.666,10,,,TRUE,"completed",10,0.35879856621232,0.188316733009576,0.0207942996913276,0.343863689317464,81.2339886989651,3.87760765947566,0.0159854495883027,0.175449360744678,0.591675429278526,0.001,0.001,1,100,20000,4e+06,1500,25200,12,9,4,5,28,22,11,12,1,2,2,7.8262734135113,8.6130881528799,4.42264701544835,6.76584322560962,29.3468227348861,25.2589772376032,10.353751629709,11.4734907251361,0.91106540086791,0.717599166113067,1.43783460731623,180.11345179415,0.00138046654153457,0.00534364272536923,0,0.0479563487649081,1,0,0,45.8598339853818,0.0027108754249021,0.00830351455758569,0,0.0479563487649081,1,0,0,134.253617808768,0.000926010776991831,0.00373432760141942,0,0.0159854495883027,1,0,0,53.0423377558387,0,0,0,0,1,0,0,53.0423377558387,0,0,0,0,1,0,0,180.11345179415,0.00412218155999624,0.0159565370423529,0,0.143201425471493,0.995726703906117,0.00427329609388261,0,7470,0.00896644946719721,0.0307492610878872,0,0.42960427641448,0.98092312648618,0.0190768735138208,0,108,10,21,150,648,97200,0,0,0,0,1.686,1792
27,"sim_0027",3627683,20260730,"broad_lhs",,"completed","2026-08-05 02:16:04.091251 +0200","2026-08-05 02:16:06.423125 +0200",2.332,10,,,TRUE,"completed",10,0.237151489395753,0.159760468514816,0.0256897041011959,0.160320092940552,81.8801640384934,6.04808513850505,0.045208342590108,0.148462298749041,0.472411766959825,0.001,0.001,1,100,20000,4e+06,1500,25200,11,8,4,4,30,15,4,12,0,1,0,9.99413402647407,6.21026879629761,2.59671107989109,3.04033629835227,36.0701117516424,22.9070284520937,7.5567553588763,9.53005505943241,0.850675918756649,0.627521808666272,1.09966437926218,182.984400075588,0.00407910568255638,0.013535367132227,0,0.090416685180216,1,0,0,39.2372707471755,0.00951152682072352,0.0184263729639049,0,0.045208342590108,1,0,0,143.747129328412,0.00259626995563231,0.0114140889593094,0,0.090416685180216,1,0,0,76.453352092892,0.00409900725156862,0.0243258335665698,0,0.148462298749041,0.972390247988161,0.0276097520118393,0,76.453352092892,0.0255676451802493,0.151732905841004,0,0.926036755755201,0.972390247988161,0.0276097520118393,0,182.984400075588,0.00666477609724286,0.0221151885610717,0,0.147730166628922,0.996223773627697,0.00377622637230333,0,7470,0.0107130550346596,0.0349329824815584,0,0.369325416572305,0.974234241442117,0.0257657585578828,0,89,7,19,147,632,92904,0,1,1,0.2,1.386,1864
28,"sim_0028",3732412,20260730,"broad_lhs",,"completed","2026-08-05 02:16:04.338816 +0200","2026-08-05 02:16:07.179052 +0200",2.841,10,,,TRUE,"completed",10,0.367141912556362,0.185605485191627,0.0446418313571455,0.239806100441738,70.855561276815,0.955552786961796,0.0175964142484064,0.10686075127205,0.237309000850822,0.001,0.001,1,100,20000,4e+06,1500,25200,8,5,4,0,50,27,5,22,0,1,2,14.350045300588,2.80034689774728,1.31306183114173,1.28035974347799,41.8522867322266,32.5445873672157,8.29823160922016,25.579202298272,0.427307149398366,0.322872376312219,1.27284140589192,190.929399575296,0.00264732761661353,0.00785284527198058,0,0.0351928284968128,1,0,0,15.3368573475221,0.0164783651847941,0.0137632850629842,0,0.0351928284968128,1,0,0,175.592542227774,0.00143927716378598,0.00568683833909362,0,0.0351928284968128,1,0,0,112.005332609441,0,0,0,0,1,0,0,112.005332609441,0,0,0,0,1,0,0,190.929399575296,0.0020289168718955,0.00601843540811448,0,0.0269718500493896,1,0,0,7470,0.00228220405538046,0.00632351079061857,0,0.0674296251234741,1,0,0,124,7,28,143,644,92092,0,0,0,0,1.801,1784
29,"sim_0029",3837141,20260730,"broad_lhs",,"completed","2026-08-05 02:16:04.732259 +0200","2026-08-05 02:16:07.845695 +0200",3.113,10,,,TRUE,"completed",10,0.109031470007118,0.16733464955885,0.0381588551700168,0.0980569929890645,96.7061300950332,2.25613189840826,0.0369993778649773,0.125608996814699,0.193392300899634,0.001,0.001,1,100,20000,4e+06,1500,25200,18,13,6,4,55,27,6,18,1,2,4,17.0857993992293,11.6648718173459,2.59564767614113,3.91109686483433,59.0099232594523,39.9974682231978,6.15815045628661,14.1403532743029,3.47819991042685,2.0545840430101,2.46743091225641,314.51680843027,0.0192082272899031,0.0369129532408683,0,0.258995645054841,0.957290698083545,0.0427093019164549,0,72.5543696825797,0.0416329875736903,0.0581087910030846,0,0.258995645054841,0.835740695181794,0.164259304818207,0,241.962438747691,0.0124839838242894,0.0237197702575266,0,0.147997511459909,0.993738437208246,0.00626156279175373,0,183.817151571256,0.000146302975619572,0.0042843395567934,0,0.125608996814699,0.998835250823352,0.00116474917664856,0,183.817151571256,0.00149201980562353,0.0436923408131758,0,1.28097948943536,0.998835250823352,0.00116474917664856,0,314.51680843027,0.0121116509413712,0.023275276688524,0,0.163308399098776,0.988437464237736,0.011562535762264,0,7470,0.00751220586593343,0.0168210913837511,0,0.279957255597901,0.997342258924742,0.0026577410752588,0,154,13,38,153,644,98532,0,0,0,0,2.129,1908
